NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
DNA STRAND ELONGATION%GOBP%GO:0022616	DNA STRAND ELONGATION%GOBP%GO:0022616	Details ...	20	-0.73939294	-2.20911	0.0	3.7409225E-4	0.006	729	tags=65%, list=6%, signal=69%	
DNA REPAIR PATHWAYS FULL NETWORK%WIKIPATHWAYS_20250210%WP4946%HOMO SAPIENS	DNA REPAIR PATHWAYS FULL NETWORK%WIKIPATHWAYS_20250210%WP4946%HOMO SAPIENS	Details ...	82	-0.5552892	-2.2051797	0.0	3.4531596E-4	0.006	2519	tags=51%, list=20%, signal=63%	
RESOLUTION OF ABASIC SITES (AP SITES)%REACTOME DATABASE ID RELEASE 91%73933	RESOLUTION OF ABASIC SITES (AP SITES)%REACTOME DATABASE ID RELEASE 91%73933	Details ...	34	-0.65122694	-2.2018237	0.0	3.2065052E-4	0.006	2374	tags=65%, list=18%, signal=79%	
HALLMARK_E2F_TARGETS%MSIGDBHALLMARK%HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS%MSIGDBHALLMARK%HALLMARK_E2F_TARGETS	Details ...	156	-0.5053998	-2.201726	0.0	2.9927382E-4	0.006	2949	tags=48%, list=23%, signal=62%	
HOMOLOGY DIRECTED REPAIR%REACTOME DATABASE ID RELEASE 91%5693538	HOMOLOGY DIRECTED REPAIR%REACTOME DATABASE ID RELEASE 91%5693538	Details ...	107	-0.5329428	-2.1985672	0.0	2.805692E-4	0.006	2519	tags=52%, list=20%, signal=64%	
HDR THROUGH HOMOLOGOUS RECOMBINATION (HRR)%REACTOME%R-HSA-5685942.4	HDR THROUGH HOMOLOGOUS RECOMBINATION (HRR)%REACTOME%R-HSA-5685942.4	Details ...	66	-0.5635041	-2.173475	0.0	4.4141355E-4	0.01	2463	tags=58%, list=19%, signal=71%	
TELOMERE C-STRAND (LAGGING STRAND) SYNTHESIS%REACTOME DATABASE ID RELEASE 91%174417	TELOMERE C-STRAND (LAGGING STRAND) SYNTHESIS%REACTOME DATABASE ID RELEASE 91%174417	Details ...	33	-0.64636165	-2.1710916	0.0	4.168906E-4	0.01	2530	tags=70%, list=20%, signal=86%	
ANCHORING OF THE BASAL BODY TO THE PLASMA MEMBRANE%REACTOME%R-HSA-5620912.4	ANCHORING OF THE BASAL BODY TO THE PLASMA MEMBRANE%REACTOME%R-HSA-5620912.4	Details ...	91	-0.54053795	-2.1698627	0.0	3.94949E-4	0.01	2186	tags=43%, list=17%, signal=51%	
G0 AND EARLY G1%REACTOME DATABASE ID RELEASE 91%1538133	G0 AND EARLY G1%REACTOME DATABASE ID RELEASE 91%1538133	Details ...	26	-0.6860852	-2.165075	0.0	4.125537E-4	0.011	1664	tags=54%, list=13%, signal=62%	
E2F MEDIATED REGULATION OF DNA REPLICATION%REACTOME DATABASE ID RELEASE 91%113510	E2F MEDIATED REGULATION OF DNA REPLICATION%REACTOME DATABASE ID RELEASE 91%113510		22	-0.69968307	-2.154718	0.0	4.6548384E-4	0.013	2064	tags=59%, list=16%, signal=70%	
EXTENSION OF TELOMERES%REACTOME%R-HSA-180786.4	EXTENSION OF TELOMERES%REACTOME%R-HSA-180786.4		48	-0.5901993	-2.147752	0.0	5.8213144E-4	0.017	2250	tags=54%, list=17%, signal=65%	
REPLICATION FORK PROCESSING%GOBP%GO:0031297	REPLICATION FORK PROCESSING%GOBP%GO:0031297		47	-0.6024427	-2.147036	0.0	5.5682135E-4	0.017	2563	tags=60%, list=20%, signal=74%	
MITOTIC G1 PHASE AND G1 S TRANSITION%REACTOME%R-HSA-453279.6	MITOTIC G1 PHASE AND G1 S TRANSITION%REACTOME%R-HSA-453279.6		132	-0.50107706	-2.1322691	0.0	6.902351E-4	0.022	1664	tags=36%, list=13%, signal=41%	
NUCLEAR DNA REPLICATION%GOBP%GO:0033260	NUCLEAR DNA REPLICATION%GOBP%GO:0033260		22	-0.6894983	-2.1316435	0.0	6.6262577E-4	0.022	1965	tags=73%, list=15%, signal=86%	
DOUBLE-STRAND BREAK REPAIR%GOBP%GO:0006302	DOUBLE-STRAND BREAK REPAIR%GOBP%GO:0006302		193	-0.48251802	-2.1303337	0.0	6.661437E-4	0.023	3281	tags=53%, list=25%, signal=70%	
ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS%REACTOME DATABASE ID RELEASE 91%176187	ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS%REACTOME DATABASE ID RELEASE 91%176187		36	-0.62047166	-2.1251507	0.0	6.6938566E-4	0.024	1578	tags=53%, list=12%, signal=60%	
PCNA-DEPENDENT LONG PATCH BASE EXCISION REPAIR%REACTOME DATABASE ID RELEASE 91%5651801	PCNA-DEPENDENT LONG PATCH BASE EXCISION REPAIR%REACTOME DATABASE ID RELEASE 91%5651801		21	-0.6939405	-2.1207972	0.0	7.2635023E-4	0.027	2250	tags=67%, list=17%, signal=81%	
RESOLUTION OF AP SITES VIA THE MULTIPLE-NUCLEOTIDE PATCH REPLACEMENT PATHWAY%REACTOME DATABASE ID RELEASE 91%110373	RESOLUTION OF AP SITES VIA THE MULTIPLE-NUCLEOTIDE PATCH REPLACEMENT PATHWAY%REACTOME DATABASE ID RELEASE 91%110373		23	-0.68788534	-2.1194348	0.0	7.2782213E-4	0.028	2250	tags=65%, list=17%, signal=79%	
LAGGING STRAND SYNTHESIS%REACTOME%R-HSA-69186.4	LAGGING STRAND SYNTHESIS%REACTOME%R-HSA-69186.4		20	-0.7169427	-2.1169643	0.0	7.7909353E-4	0.031	2250	tags=75%, list=17%, signal=91%	
DOUBLE-STRAND BREAK REPAIR VIA HOMOLOGOUS RECOMBINATION%GOBP%GO:0000724	DOUBLE-STRAND BREAK REPAIR VIA HOMOLOGOUS RECOMBINATION%GOBP%GO:0000724		111	-0.510728	-2.1090834	0.0	9.7331015E-4	0.039	3235	tags=61%, list=25%, signal=81%	
DNA REPLICATION%PANTHER PATHWAY%P00017	DNA REPLICATION%PANTHER PATHWAY%P00017		16	-0.7535234	-2.108193	0.0	9.428942E-4	0.039	855	tags=63%, list=7%, signal=67%	
DNA MISMATCH REPAIR%WIKIPATHWAYS_20250210%WP531%HOMO SAPIENS	DNA MISMATCH REPAIR%WIKIPATHWAYS_20250210%WP531%HOMO SAPIENS		16	-0.7561258	-2.1078403	0.0	9.1432163E-4	0.039	2000	tags=75%, list=15%, signal=89%	
G1 S TRANSITION%REACTOME%R-HSA-69206.4	G1 S TRANSITION%REACTOME%R-HSA-69206.4		119	-0.5042737	-2.106089	0.0	9.982272E-4	0.044	1664	tags=36%, list=13%, signal=41%	
DNA RECOMBINATION%GOBP%GO:0006310	DNA RECOMBINATION%GOBP%GO:0006310		162	-0.48544636	-2.099287	0.0	0.0011213507	0.051	3235	tags=57%, list=25%, signal=75%	
HDR THROUGH HOMOLOGOUS RECOMBINATION (HRR) OR SINGLE STRAND ANNEALING (SSA)%REACTOME%R-HSA-5693567.4	HDR THROUGH HOMOLOGOUS RECOMBINATION (HRR) OR SINGLE STRAND ANNEALING (SSA)%REACTOME%R-HSA-5693567.4		101	-0.5154428	-2.0954733	0.0	0.0011528545	0.053	2519	tags=50%, list=20%, signal=62%	
DNA DOUBLE-STRAND BREAK REPAIR%REACTOME DATABASE ID RELEASE 91%5693532	DNA DOUBLE-STRAND BREAK REPAIR%REACTOME DATABASE ID RELEASE 91%5693532		135	-0.49515644	-2.0945299	0.0	0.0011216963	0.053	2519	tags=47%, list=20%, signal=57%	
RECOMBINATIONAL REPAIR%GOBP%GO:0000725	RECOMBINATIONAL REPAIR%GOBP%GO:0000725		116	-0.503211	-2.0908067	0.0	0.0011913785	0.058	3235	tags=61%, list=25%, signal=81%	
DNA INTEGRITY CHECKPOINT SIGNALING%GOBP%GO:0031570	DNA INTEGRITY CHECKPOINT SIGNALING%GOBP%GO:0031570		91	-0.51649904	-2.089052	0.0	0.0011996806	0.06	1967	tags=43%, list=15%, signal=50%	
BASE EXCISION REPAIR%WIKIPATHWAYS_20250210%WP4752%HOMO SAPIENS	BASE EXCISION REPAIR%WIKIPATHWAYS_20250210%WP4752%HOMO SAPIENS		23	-0.6848043	-2.0828161	0.0	0.0013196754	0.068	2374	tags=61%, list=18%, signal=74%	
DNA IR DAMAGE AND CELLULAR RESPONSE VIA ATR%WIKIPATHWAYS_20250210%WP4016%HOMO SAPIENS	DNA IR DAMAGE AND CELLULAR RESPONSE VIA ATR%WIKIPATHWAYS_20250210%WP4016%HOMO SAPIENS		59	-0.5466021	-2.0730507	0.0	0.0015450523	0.082	1967	tags=49%, list=15%, signal=58%	
S PHASE%REACTOME%R-HSA-69242.5	S PHASE%REACTOME%R-HSA-69242.5		149	-0.47626194	-2.0672765	0.0	0.0017249407	0.093	2816	tags=43%, list=22%, signal=54%	
BASE-EXCISION REPAIR%GOBP%GO:0006284	BASE-EXCISION REPAIR%GOBP%GO:0006284		39	-0.60386646	-2.0610747	0.0	0.001842903	0.101	3281	tags=64%, list=25%, signal=86%	
TRANSCRIPTION OF E2F TARGETS UNDER NEGATIVE CONTROL BY DREAM COMPLEX%REACTOME DATABASE ID RELEASE 91%1362277	TRANSCRIPTION OF E2F TARGETS UNDER NEGATIVE CONTROL BY DREAM COMPLEX%REACTOME DATABASE ID RELEASE 91%1362277		19	-0.70175064	-2.0596714	0.0	0.0018356809	0.103	1664	tags=53%, list=13%, signal=60%	
DISEASES OF MITOTIC CELL CYCLE%REACTOME DATABASE ID RELEASE 91%9675126	DISEASES OF MITOTIC CELL CYCLE%REACTOME DATABASE ID RELEASE 91%9675126		36	-0.59477884	-2.0509567	0.0	0.0021468159	0.122	2816	tags=56%, list=22%, signal=71%	
GAP-FILLING DNA REPAIR SYNTHESIS AND LIGATION IN GG-NER%REACTOME DATABASE ID RELEASE 91%5696397	GAP-FILLING DNA REPAIR SYNTHESIS AND LIGATION IN GG-NER%REACTOME DATABASE ID RELEASE 91%5696397		25	-0.6516807	-2.0473523	0.0	0.0022800004	0.132	1009	tags=52%, list=8%, signal=56%	
FANCONI ANEMIA PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FANCONI ANEMIA PATHWAY	FANCONI ANEMIA PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FANCONI ANEMIA PATHWAY		47	-0.56205845	-2.0383804	0.0	0.0024882564	0.148	2318	tags=55%, list=18%, signal=67%	
NEGATIVE REGULATION OF CELL CYCLE PHASE TRANSITION%GOBP%GO:1901988	NEGATIVE REGULATION OF CELL CYCLE PHASE TRANSITION%GOBP%GO:1901988		165	-0.46763656	-2.0347898	0.0	0.002562202	0.153	1846	tags=38%, list=14%, signal=43%	
DNA SYNTHESIS INVOLVED IN DNA REPAIR%GOBP%GO:0000731	DNA SYNTHESIS INVOLVED IN DNA REPAIR%GOBP%GO:0000731		36	-0.6018745	-2.03247	0.0	0.0026177962	0.16	2000	tags=47%, list=15%, signal=56%	
CELL CYCLE DNA REPLICATION%GOBP%GO:0044786	CELL CYCLE DNA REPLICATION%GOBP%GO:0044786		23	-0.6570146	-2.0322378	0.0	0.002580696	0.161	1965	tags=70%, list=15%, signal=82%	
HOMOLOGOUS RECOMBINATION%GOBP%GO:0035825	HOMOLOGOUS RECOMBINATION%GOBP%GO:0035825		40	-0.58139914	-2.0281627	0.0	0.0026773266	0.168	1701	tags=50%, list=13%, signal=57%	
BARD1 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BARD1 SIGNALING EVENTS	BARD1 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BARD1 SIGNALING EVENTS		28	-0.62891865	-2.0225608	0.0	0.0029011848	0.183	1583	tags=64%, list=12%, signal=73%	
SYNTHESIS OF DNA%REACTOME%R-HSA-69239.5	SYNTHESIS OF DNA%REACTOME%R-HSA-69239.5		107	-0.49411717	-2.0182757	0.0	0.0030309295	0.193	2816	tags=46%, list=22%, signal=58%	
G1 TO S CELL CYCLE CONTROL%WIKIPATHWAYS_20250210%WP45%HOMO SAPIENS	G1 TO S CELL CYCLE CONTROL%WIKIPATHWAYS_20250210%WP45%HOMO SAPIENS		44	-0.56743044	-2.0169988	0.0	0.003030661	0.196	1578	tags=48%, list=12%, signal=54%	
TRANSCRIPTION OF E2F TARGETS UNDER NEGATIVE CONTROL BY P107 (RBL1) AND P130 (RBL2) IN COMPLEX WITH HDAC1%REACTOME%R-HSA-1362300.3	TRANSCRIPTION OF E2F TARGETS UNDER NEGATIVE CONTROL BY P107 (RBL1) AND P130 (RBL2) IN COMPLEX WITH HDAC1%REACTOME%R-HSA-1362300.3		16	-0.714935	-2.0128994	0.0	0.003167322	0.207	1664	tags=50%, list=13%, signal=57%	
MITOTIC PROMETAPHASE%REACTOME DATABASE ID RELEASE 91%68877	MITOTIC PROMETAPHASE%REACTOME DATABASE ID RELEASE 91%68877		176	-0.4556287	-2.0120986	0.0	0.0031511306	0.209	2776	tags=38%, list=22%, signal=48%	
LOSS OF PROTEINS REQUIRED FOR INTERPHASE MICROTUBULE ORGANIZATION FROM THE CENTROSOME%REACTOME%R-HSA-380284.3	LOSS OF PROTEINS REQUIRED FOR INTERPHASE MICROTUBULE ORGANIZATION FROM THE CENTROSOME%REACTOME%R-HSA-380284.3		63	-0.52828264	-2.011152	0.0	0.0031618157	0.213	1894	tags=41%, list=15%, signal=48%	
PID_BARD1_PATHWAY%MSIGDB_C2%PID_BARD1_PATHWAY	PID_BARD1_PATHWAY%MSIGDB_C2%PID_BARD1_PATHWAY		25	-0.64778984	-2.0103748	0.0	0.003120401	0.214	1572	tags=68%, list=12%, signal=77%	
LOSS OF NLP FROM MITOTIC CENTROSOMES%REACTOME%R-HSA-380259.3	LOSS OF NLP FROM MITOTIC CENTROSOMES%REACTOME%R-HSA-380259.3		63	-0.52828264	-2.0091197	0.0	0.0031450046	0.219	1894	tags=41%, list=15%, signal=48%	
PROCESSIVE SYNTHESIS ON THE LAGGING STRAND%REACTOME%R-HSA-69183.4	PROCESSIVE SYNTHESIS ON THE LAGGING STRAND%REACTOME%R-HSA-69183.4		15	-0.7280521	-2.00391	0.0	0.0034454819	0.242	2000	tags=73%, list=15%, signal=87%	
CELL CYCLE CHECKPOINT SIGNALING%GOBP%GO:0000075	CELL CYCLE CHECKPOINT SIGNALING%GOBP%GO:0000075		129	-0.47583032	-2.0035377	0.0	0.0034256685	0.243	1842	tags=39%, list=14%, signal=45%	
PID_ATR_PATHWAY%MSIGDB_C2%PID_ATR_PATHWAY	PID_ATR_PATHWAY%MSIGDB_C2%PID_ATR_PATHWAY		33	-0.59909576	-2.0031922	0.0	0.0033704157	0.243	1578	tags=48%, list=12%, signal=55%	
CHROMOSOME MAINTENANCE%REACTOME DATABASE ID RELEASE 91%73886	CHROMOSOME MAINTENANCE%REACTOME DATABASE ID RELEASE 91%73886		100	-0.49178913	-2.0023487	0.0	0.003328811	0.244	2546	tags=43%, list=20%, signal=53%	
E2F TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%E2F TRANSCRIPTION FACTOR NETWORK	E2F TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%E2F TRANSCRIPTION FACTOR NETWORK		68	-0.5193617	-1.9994133	0.0	0.003417947	0.252	1846	tags=41%, list=14%, signal=48%	
POLYMERASE SWITCHING ON THE C-STRAND OF THE TELOMERE%REACTOME%R-HSA-174411.6	POLYMERASE SWITCHING ON THE C-STRAND OF THE TELOMERE%REACTOME%R-HSA-174411.6		25	-0.64655674	-1.9962398	0.0	0.0035397497	0.259	2530	tags=68%, list=20%, signal=84%	
ABERRANT REGULATION OF MITOTIC CELL CYCLE DUE TO RB1 DEFECTS%REACTOME DATABASE ID RELEASE 91%9687139	ABERRANT REGULATION OF MITOTIC CELL CYCLE DUE TO RB1 DEFECTS%REACTOME DATABASE ID RELEASE 91%9687139		34	-0.5965987	-1.9943817	0.0	0.0035553132	0.262	2816	tags=56%, list=22%, signal=71%	
NUCLEOTIDE EXCISION REPAIR IN XERODERMA PIGMENTOSUM %WIKIPATHWAYS_20250210%WP5114%HOMO SAPIENS	NUCLEOTIDE EXCISION REPAIR IN XERODERMA PIGMENTOSUM %WIKIPATHWAYS_20250210%WP5114%HOMO SAPIENS		38	-0.5733337	-1.9877018	0.0	0.003918803	0.288	1574	tags=45%, list=12%, signal=51%	
BASE EXCISION REPAIR%REACTOME DATABASE ID RELEASE 91%73884	BASE EXCISION REPAIR%REACTOME DATABASE ID RELEASE 91%73884		51	-0.5409175	-1.987324	0.0	0.0038942657	0.29	2374	tags=47%, list=18%, signal=57%	
DISEASES OF DNA REPAIR%REACTOME%R-HSA-9675135.6	DISEASES OF DNA REPAIR%REACTOME%R-HSA-9675135.6		49	-0.5436164	-1.9788826	0.0	0.0043961657	0.326	2250	tags=55%, list=17%, signal=66%	
CENTRIOLE REPLICATION%GOBP%GO:0007099	CENTRIOLE REPLICATION%GOBP%GO:0007099		22	-0.6466861	-1.967846	0.0	0.005262622	0.381	2387	tags=64%, list=18%, signal=78%	
PID_E2F_PATHWAY%MSIGDB_C2%PID_E2F_PATHWAY	PID_E2F_PATHWAY%MSIGDB_C2%PID_E2F_PATHWAY		54	-0.5321011	-1.9663587	0.0	0.00532694	0.389	1846	tags=43%, list=14%, signal=49%	
AURKA ACTIVATION BY TPX2%REACTOME DATABASE ID RELEASE 91%8854518	AURKA ACTIVATION BY TPX2%REACTOME DATABASE ID RELEASE 91%8854518		66	-0.51533675	-1.9658121	0.0	0.0053053633	0.392	2562	tags=45%, list=20%, signal=56%	
RESOLUTION OF D-LOOP STRUCTURES%REACTOME DATABASE ID RELEASE 91%5693537	RESOLUTION OF D-LOOP STRUCTURES%REACTOME DATABASE ID RELEASE 91%5693537		34	-0.5831113	-1.9653286	0.0	0.00527457	0.395	2463	tags=62%, list=19%, signal=76%	
MITOTIC G2 DNA DAMAGE CHECKPOINT SIGNALING%GOBP%GO:0007095	MITOTIC G2 DNA DAMAGE CHECKPOINT SIGNALING%GOBP%GO:0007095		31	-0.58961064	-1.9579966	0.0	0.005763946	0.423	1842	tags=48%, list=14%, signal=56%	
RECOGNITION OF DNA DAMAGE BY PCNA-CONTAINING REPLICATION COMPLEX%REACTOME DATABASE ID RELEASE 91%110314	RECOGNITION OF DNA DAMAGE BY PCNA-CONTAINING REPLICATION COMPLEX%REACTOME DATABASE ID RELEASE 91%110314		30	-0.60342467	-1.9572921	0.0	0.0057471995	0.426	2402	tags=57%, list=19%, signal=69%	
PID_FANCONI_PATHWAY%MSIGDB_C2%PID_FANCONI_PATHWAY	PID_FANCONI_PATHWAY%MSIGDB_C2%PID_FANCONI_PATHWAY		41	-0.56924117	-1.9568552	0.0	0.0056912927	0.427	1622	tags=49%, list=13%, signal=56%	
RESOLUTION OF D-LOOP STRUCTURES THROUGH HOLLIDAY JUNCTION INTERMEDIATES%REACTOME DATABASE ID RELEASE 91%5693568	RESOLUTION OF D-LOOP STRUCTURES THROUGH HOLLIDAY JUNCTION INTERMEDIATES%REACTOME DATABASE ID RELEASE 91%5693568		34	-0.5831113	-1.955046	0.0	0.0059023593	0.441	2463	tags=62%, list=19%, signal=76%	
CENTROSOME MATURATION%REACTOME DATABASE ID RELEASE 91%380287	CENTROSOME MATURATION%REACTOME DATABASE ID RELEASE 91%380287		75	-0.4966076	-1.9490695	0.0	0.006320754	0.468	1894	tags=37%, list=15%, signal=43%	
POSITIVE REGULATION OF CELL CYCLE PROCESS%GOBP%GO:0090068	POSITIVE REGULATION OF CELL CYCLE PROCESS%GOBP%GO:0090068		174	-0.43954688	-1.9430637	0.0	0.0067757685	0.494	4019	tags=56%, list=31%, signal=81%	
NUCLEOTIDE EXCISION REPAIR%WIKIPATHWAYS_20250210%WP4753%HOMO SAPIENS	NUCLEOTIDE EXCISION REPAIR%WIKIPATHWAYS_20250210%WP4753%HOMO SAPIENS		29	-0.60809445	-1.9412154	0.0	0.006785142	0.495	2000	tags=52%, list=15%, signal=61%	
IMPAIRED BRCA2 BINDING TO PALB2%REACTOME%R-HSA-9709603.2	IMPAIRED BRCA2 BINDING TO PALB2%REACTOME%R-HSA-9709603.2		24	-0.61829114	-1.9411731	0.0014684288	0.006701375	0.495	2026	tags=63%, list=16%, signal=74%	
RECRUITMENT OF MITOTIC CENTROSOME PROTEINS AND COMPLEXES%REACTOME%R-HSA-380270.4	RECRUITMENT OF MITOTIC CENTROSOME PROTEINS AND COMPLEXES%REACTOME%R-HSA-380270.4		75	-0.4966076	-1.9383702	0.0	0.0069324737	0.513	1894	tags=37%, list=15%, signal=43%	
RESOLUTION OF D-LOOP STRUCTURES THROUGH SYNTHESIS-DEPENDENT STRAND ANNEALING (SDSA)%REACTOME DATABASE ID RELEASE 91%5693554	RESOLUTION OF D-LOOP STRUCTURES THROUGH SYNTHESIS-DEPENDENT STRAND ANNEALING (SDSA)%REACTOME DATABASE ID RELEASE 91%5693554		26	-0.60949045	-1.9320116	0.0	0.007531254	0.546	2026	tags=62%, list=16%, signal=73%	
RECRUITMENT OF NUMA TO MITOTIC CENTROSOMES%REACTOME%R-HSA-380320.5	RECRUITMENT OF NUMA TO MITOTIC CENTROSOMES%REACTOME%R-HSA-380320.5		74	-0.49130285	-1.9317579	0.0	0.007477687	0.548	1894	tags=36%, list=15%, signal=43%	
CENTROSOME DUPLICATION%GOBP%GO:0051298	CENTROSOME DUPLICATION%GOBP%GO:0051298		34	-0.56771404	-1.9282564	0.0	0.007825251	0.575	3266	tags=62%, list=25%, signal=82%	
FANCONI ANEMIA PATHWAY%REACTOME%R-HSA-6783310.6	FANCONI ANEMIA PATHWAY%REACTOME%R-HSA-6783310.6		38	-0.55390036	-1.9280878	0.0	0.007743109	0.576	3109	tags=61%, list=24%, signal=79%	
ATR SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ATR SIGNALING PATHWAY	ATR SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ATR SIGNALING PATHWAY		39	-0.5467296	-1.9271666	0.0	0.0077582737	0.579	1578	tags=46%, list=12%, signal=52%	
TRANSLESION SYNTHESIS%GOBP%GO:0019985	TRANSLESION SYNTHESIS%GOBP%GO:0019985		25	-0.61172694	-1.9199002	0.0014534884	0.008547713	0.617	2000	tags=48%, list=15%, signal=57%	
MMR%REACTOME%R-HSA-5358508.3	MMR%REACTOME%R-HSA-5358508.3		15	-0.69842875	-1.9185865	0.0	0.008604444	0.623	2000	tags=73%, list=15%, signal=87%	
PROCESSIVE SYNTHESIS ON THE C-STRAND OF THE TELOMERE%REACTOME DATABASE ID RELEASE 91%174414	PROCESSIVE SYNTHESIS ON THE C-STRAND OF THE TELOMERE%REACTOME DATABASE ID RELEASE 91%174414		19	-0.6362068	-1.9142827	0.0029761905	0.009213013	0.66	2000	tags=63%, list=15%, signal=75%	
DNA REPLICATION%REACTOME%R-HSA-69306.9	DNA REPLICATION%REACTOME%R-HSA-69306.9		133	-0.45399526	-1.9138784	0.0	0.009161694	0.662	1730	tags=32%, list=13%, signal=37%	
DEFECTIVE HDR THROUGH HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO PALB2 LOSS OF BRCA1 BINDING FUNCTION%REACTOME DATABASE ID RELEASE 91%9704331	DEFECTIVE HDR THROUGH HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO PALB2 LOSS OF BRCA1 BINDING FUNCTION%REACTOME DATABASE ID RELEASE 91%9704331		25	-0.595586	-1.9106437	0.0	0.0094717005	0.673	2026	tags=60%, list=16%, signal=71%	
DNA BIOSYNTHETIC PROCESS%GOBP%GO:0071897	DNA BIOSYNTHETIC PROCESS%GOBP%GO:0071897		61	-0.50689214	-1.9085332	0.0	0.009662696	0.683	2000	tags=41%, list=15%, signal=48%	
MITOTIC DNA INTEGRITY CHECKPOINT SIGNALING%GOBP%GO:0044774	MITOTIC DNA INTEGRITY CHECKPOINT SIGNALING%GOBP%GO:0044774		61	-0.51043016	-1.9081526	0.0	0.0095838895	0.684	1967	tags=43%, list=15%, signal=50%	
DNA DAMAGE CHECKPOINT SIGNALING%GOBP%GO:0000077	DNA DAMAGE CHECKPOINT SIGNALING%GOBP%GO:0000077		83	-0.4799839	-1.9060491	0.0	0.009737794	0.693	1967	tags=40%, list=15%, signal=47%	
