NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
A6B1 AND A6B4 INTEGRIN SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%A6B1 AND A6B4 INTEGRIN SIGNALING	A6B1 AND A6B4 INTEGRIN SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%A6B1 AND A6B4 INTEGRIN SIGNALING	Details ...	39	0.51053333	2.014879	0.0	0.11008939	0.559	1614	tags=28%, list=13%, signal=32%	
ENDOSOME TRANSPORT VIA MULTIVESICULAR BODY SORTING PATHWAY%GOBP%GO:0032509	ENDOSOME TRANSPORT VIA MULTIVESICULAR BODY SORTING PATHWAY%GOBP%GO:0032509	Details ...	39	0.502758	2.0108876	0.0	0.10542539	0.572	1777	tags=38%, list=14%, signal=44%	
NO CGMP PKG MEDIATED NEUROPROTECTION%WIKIPATHWAYS_20250210%WP4008%HOMO SAPIENS	NO CGMP PKG MEDIATED NEUROPROTECTION%WIKIPATHWAYS_20250210%WP4008%HOMO SAPIENS	Details ...	15	0.6389533	2.0021186	0.0	0.1043096	0.593	2909	tags=60%, list=23%, signal=77%	
CELL FATE SPECIFICATION%GOBP%GO:0001708	CELL FATE SPECIFICATION%GOBP%GO:0001708	Details ...	20	0.6067903	1.9857585	0.0	0.11584516	0.65	3364	tags=60%, list=26%, signal=81%	
NFE2L2 REGULATING ANTI-OXIDANT DETOXIFICATION ENZYMES%REACTOME DATABASE ID RELEASE 91%9818027	NFE2L2 REGULATING ANTI-OXIDANT DETOXIFICATION ENZYMES%REACTOME DATABASE ID RELEASE 91%9818027	Details ...	16	0.6430271	1.9848819	0.0	0.10950617	0.654	3184	tags=63%, list=25%, signal=83%	
MULTIVESICULAR BODY ORGANIZATION%GOBP%GO:0036257	MULTIVESICULAR BODY ORGANIZATION%GOBP%GO:0036257	Details ...	32	0.5323796	1.9823655	0.0	0.10588284	0.669	1777	tags=41%, list=14%, signal=47%	
POSITIVE REGULATION OF TYPE II INTERFERON PRODUCTION%GOBP%GO:0032729	POSITIVE REGULATION OF TYPE II INTERFERON PRODUCTION%GOBP%GO:0032729	Details ...	24	0.5611765	1.9721626	0.0	0.109412424	0.705	2355	tags=50%, list=18%, signal=61%	
POSITIVE REGULATION OF INFLAMMATORY RESPONSE%GOBP%GO:0050729	POSITIVE REGULATION OF INFLAMMATORY RESPONSE%GOBP%GO:0050729	Details ...	64	0.44035506	1.9654899	0.0	0.110926144	0.722	1886	tags=34%, list=15%, signal=40%	
ANTIVIRAL AND ANTI INFLAMMATORY EFFECTS OF NRF2 ON SARS COV 2 PATHWAY%WIKIPATHWAYS_20250210%WP5113%HOMO SAPIENS	ANTIVIRAL AND ANTI INFLAMMATORY EFFECTS OF NRF2 ON SARS COV 2 PATHWAY%WIKIPATHWAYS_20250210%WP5113%HOMO SAPIENS	Details ...	17	0.61675334	1.9606612	0.0028089888	0.110345684	0.741	3169	tags=65%, list=25%, signal=86%	
CHONDROITIN SULFATE PROTEOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:0050650	CHONDROITIN SULFATE PROTEOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:0050650		16	0.62438333	1.9588089	0.0028653296	0.10677774	0.75	1943	tags=44%, list=15%, signal=51%	
ENDOSOME ORGANIZATION%GOBP%GO:0007032	ENDOSOME ORGANIZATION%GOBP%GO:0007032		81	0.415284	1.9542696	0.0	0.10538874	0.762	2004	tags=38%, list=16%, signal=45%	
UBIQUITIN-DEPENDENT PROTEIN CATABOLIC PROCESS VIA THE MULTIVESICULAR BODY SORTING PATHWAY%GOBP%GO:0043162	UBIQUITIN-DEPENDENT PROTEIN CATABOLIC PROCESS VIA THE MULTIVESICULAR BODY SORTING PATHWAY%GOBP%GO:0043162		34	0.49967605	1.9404916	0.0	0.11374846	0.807	1777	tags=32%, list=14%, signal=37%	
ROS AND RNS PRODUCTION IN PHAGOCYTES%REACTOME DATABASE ID RELEASE 91%1222556	ROS AND RNS PRODUCTION IN PHAGOCYTES%REACTOME DATABASE ID RELEASE 91%1222556		20	0.58134204	1.9383746	0.0031152647	0.111283235	0.814	3502	tags=65%, list=27%, signal=89%	
PRE-MRNA SPLICING%REACTOME%R-HSA-72163.6	PRE-MRNA SPLICING%REACTOME%R-HSA-72163.6		197	0.36504376	1.9284695	0.0	0.1164801	0.838	2336	tags=39%, list=18%, signal=47%	
REGULATION OF CHEMOKINE PRODUCTION%GOBP%GO:0032642	REGULATION OF CHEMOKINE PRODUCTION%GOBP%GO:0032642		32	0.5021729	1.9263744	0.0	0.11440491	0.843	1391	tags=31%, list=11%, signal=35%	
REGULATION OF HOMOTYPIC CELL-CELL ADHESION%GOBP%GO:0034110	REGULATION OF HOMOTYPIC CELL-CELL ADHESION%GOBP%GO:0034110		22	0.5669926	1.9241985	0.0	0.11248312	0.854	4121	tags=68%, list=32%, signal=100%	
VENTRICULAR SEPTUM DEVELOPMENT%GOBP%GO:0003281	VENTRICULAR SEPTUM DEVELOPMENT%GOBP%GO:0003281		26	0.5302266	1.9041178	0.0	0.1289378	0.902	2156	tags=42%, list=17%, signal=51%	
POSITIVE REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050671	POSITIVE REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050671		47	0.45190352	1.9039999	0.0	0.124768615	0.902	3699	tags=51%, list=29%, signal=71%	
POSITIVE REGULATION OF T CELL PROLIFERATION%GOBP%GO:0042102	POSITIVE REGULATION OF T CELL PROLIFERATION%GOBP%GO:0042102		35	0.4891677	1.9007881	0.003267974	0.12441829	0.907	3346	tags=54%, list=26%, signal=73%	
REGULATION OF TYPE II INTERFERON PRODUCTION%GOBP%GO:0032649	REGULATION OF TYPE II INTERFERON PRODUCTION%GOBP%GO:0032649		36	0.49351346	1.8964441	0.0	0.12511913	0.912	2355	tags=44%, list=18%, signal=54%	
NEGATIVE REGULATION OF PROTEIN SERINE/THREONINE KINASE ACTIVITY%GOBP%GO:0071901	NEGATIVE REGULATION OF PROTEIN SERINE/THREONINE KINASE ACTIVITY%GOBP%GO:0071901		43	0.44977543	1.8964236	0.0	0.12120917	0.912	2438	tags=42%, list=19%, signal=51%	
PYROPTOSIS%REACTOME DATABASE ID RELEASE 91%5620971	PYROPTOSIS%REACTOME DATABASE ID RELEASE 91%5620971		20	0.55945104	1.8928517	0.0056657223	0.12165573	0.917	1456	tags=30%, list=11%, signal=34%	
REGULATION OF ALPHA-BETA T CELL PROLIFERATION%GOBP%GO:0046640	REGULATION OF ALPHA-BETA T CELL PROLIFERATION%GOBP%GO:0046640		17	0.58657986	1.8879064	0.0030487804	0.12396087	0.926	2355	tags=41%, list=18%, signal=50%	
TRANSCRIPTIONAL REGULATION BY RUNX3%REACTOME%R-HSA-8878159.4	TRANSCRIPTIONAL REGULATION BY RUNX3%REACTOME%R-HSA-8878159.4		79	0.40014988	1.8801335	0.0	0.12880035	0.934	2571	tags=39%, list=20%, signal=49%	
TGF-BETA RECEPTOR SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TGF-BETA RECEPTOR SIGNALING	TGF-BETA RECEPTOR SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TGF-BETA RECEPTOR SIGNALING		52	0.43646014	1.8770645	0.0	0.12866011	0.942	2156	tags=40%, list=17%, signal=48%	
INSULIN RECEPTOR RECYCLING%REACTOME DATABASE ID RELEASE 91%77387	INSULIN RECEPTOR RECYCLING%REACTOME DATABASE ID RELEASE 91%77387		24	0.5444221	1.8748271	0.0029850747	0.12713936	0.944	1432	tags=38%, list=11%, signal=42%	
POSITIVE REGULATION OF INTERLEUKIN-1 PRODUCTION%GOBP%GO:0032732	POSITIVE REGULATION OF INTERLEUKIN-1 PRODUCTION%GOBP%GO:0032732		28	0.5125215	1.868857	0.0	0.12975574	0.957	2705	tags=57%, list=21%, signal=72%	
MESODERM MORPHOGENESIS%GOBP%GO:0048332	MESODERM MORPHOGENESIS%GOBP%GO:0048332		18	0.5897489	1.8677218	0.0054945056	0.12746066	0.959	2891	tags=61%, list=22%, signal=79%	
HALLMARK_COAGULATION%MSIGDBHALLMARK%HALLMARK_COAGULATION	HALLMARK_COAGULATION%MSIGDBHALLMARK%HALLMARK_COAGULATION		53	0.4275427	1.8674333	0.0	0.12454971	0.959	2155	tags=34%, list=17%, signal=41%	
PID_SYNDECAN_4_PATHWAY%MSIGDB_C2%PID_SYNDECAN_4_PATHWAY	PID_SYNDECAN_4_PATHWAY%MSIGDB_C2%PID_SYNDECAN_4_PATHWAY		17	0.5853666	1.8673656	0.00867052	0.12162562	0.959	1364	tags=35%, list=11%, signal=39%	
CASPASE ACTIVATION VIA EXTRINSIC APOPTOTIC SIGNALLING PATHWAY%REACTOME%R-HSA-5357769.5	CASPASE ACTIVATION VIA EXTRINSIC APOPTOTIC SIGNALLING PATHWAY%REACTOME%R-HSA-5357769.5		19	0.5585039	1.8554342	0.00867052	0.13090998	0.968	3016	tags=58%, list=23%, signal=75%	
CHONDROITIN SULFATE PROTEOGLYCAN METABOLIC PROCESS%GOBP%GO:0050654	CHONDROITIN SULFATE PROTEOGLYCAN METABOLIC PROCESS%GOBP%GO:0050654		18	0.57423455	1.8528947	0.0028011205	0.13087961	0.973	2452	tags=44%, list=19%, signal=55%	
REGULATION OF INTERLEUKIN-1 PRODUCTION%GOBP%GO:0032652	REGULATION OF INTERLEUKIN-1 PRODUCTION%GOBP%GO:0032652		42	0.45030707	1.851034	0.003816794	0.12962614	0.973	2705	tags=43%, list=21%, signal=54%	
REGULATED NECROSIS%REACTOME DATABASE ID RELEASE 91%5218859	REGULATED NECROSIS%REACTOME DATABASE ID RELEASE 91%5218859		48	0.44517758	1.8505908	0.003508772	0.12714222	0.973	1786	tags=31%, list=14%, signal=36%	
REGULATION OF ALTERNATIVE MRNA SPLICING, VIA SPLICEOSOME%GOBP%GO:0000381	REGULATION OF ALTERNATIVE MRNA SPLICING, VIA SPLICEOSOME%GOBP%GO:0000381		41	0.44938695	1.8469173	0.0	0.12800893	0.973	2718	tags=49%, list=21%, signal=62%	
MESODERM FORMATION%GOBP%GO:0001707	MESODERM FORMATION%GOBP%GO:0001707		17	0.5766819	1.8460997	0.0027247956	0.12600519	0.974	2891	tags=59%, list=22%, signal=76%	
ENDOSOMAL SORTING COMPLEX REQUIRED FOR TRANSPORT (ESCRT)%REACTOME%R-HSA-917729.3	ENDOSOMAL SORTING COMPLEX REQUIRED FOR TRANSPORT (ESCRT)%REACTOME%R-HSA-917729.3		31	0.48997566	1.8458093	0.003215434	0.12368137	0.974	1777	tags=35%, list=14%, signal=41%	
POSITIVE REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032946	POSITIVE REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032946		48	0.44323012	1.8457534	0.0	0.121259406	0.974	3699	tags=50%, list=29%, signal=70%	
NEGATIVE REGULATION OF RNA SPLICING%GOBP%GO:0033119	NEGATIVE REGULATION OF RNA SPLICING%GOBP%GO:0033119		18	0.5628704	1.8427106	0.0	0.12136228	0.976	2709	tags=56%, list=21%, signal=70%	
NEGATIVE REGULATION OF TYPE I INTERFERON PRODUCTION%GOBP%GO:0032480	NEGATIVE REGULATION OF TYPE I INTERFERON PRODUCTION%GOBP%GO:0032480		30	0.4953894	1.8425946	0.0036363637	0.11901411	0.976	2952	tags=50%, list=23%, signal=65%	
BUDDING AND MATURATION OF HIV VIRION%REACTOME%R-HSA-162588.4	BUDDING AND MATURATION OF HIV VIRION%REACTOME%R-HSA-162588.4		28	0.50558263	1.8387837	0.012121212	0.12048897	0.978	1456	tags=32%, list=11%, signal=36%	
AMINOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:0006023	AMINOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:0006023		33	0.4868289	1.8381861	0.0031847134	0.11872711	0.978	2452	tags=36%, list=19%, signal=45%	
NEGATIVE REGULATION OF SECRETION%GOBP%GO:0051048	NEGATIVE REGULATION OF SECRETION%GOBP%GO:0051048		55	0.4169445	1.837677	0.0	0.11691402	0.978	1667	tags=29%, list=13%, signal=33%	
REGULATION OF IGF ACTIVITY BY IGFBP%REACTOME DATABASE ID RELEASE 91%381426	REGULATION OF IGF ACTIVITY BY IGFBP%REACTOME DATABASE ID RELEASE 91%381426		70	0.410041	1.8325052	0.0	0.11999223	0.981	2434	tags=33%, list=19%, signal=40%	
CADHERIN SIGNALING PATHWAY%PANTHER PATHWAY%P00012	CADHERIN SIGNALING PATHWAY%PANTHER PATHWAY%P00012		56	0.4228652	1.828415	0.0	0.12171638	0.981	3878	tags=43%, list=30%, signal=61%	
OUTFLOW TRACT SEPTUM MORPHOGENESIS%GOBP%GO:0003148	OUTFLOW TRACT SEPTUM MORPHOGENESIS%GOBP%GO:0003148		16	0.5825729	1.827323	0.010810811	0.1205597	0.982	2101	tags=44%, list=16%, signal=52%	
POSITIVE REGULATION OF T CELL MIGRATION%GOBP%GO:2000406	POSITIVE REGULATION OF T CELL MIGRATION%GOBP%GO:2000406		16	0.5894516	1.8266279	0.005509642	0.119168475	0.982	1446	tags=50%, list=11%, signal=56%	
POSITIVE REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION%GOBP%GO:1903557	POSITIVE REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION%GOBP%GO:1903557		41	0.45780835	1.8216631	0.0	0.12227989	0.985	2705	tags=44%, list=21%, signal=55%	
NUCLEAR EVENTS MEDIATED BY NFE2L2%REACTOME%R-HSA-9759194.4	NUCLEAR EVENTS MEDIATED BY NFE2L2%REACTOME%R-HSA-9759194.4		79	0.3886685	1.8213552	0.0047393367	0.120507665	0.986	3184	tags=46%, list=25%, signal=60%	
FORMATION OF THE DYSTROPHIN-GLYCOPROTEIN COMPLEX (DGC)%REACTOME%R-HSA-9913351.1	FORMATION OF THE DYSTROPHIN-GLYCOPROTEIN COMPLEX (DGC)%REACTOME%R-HSA-9913351.1		20	0.54667926	1.8210812	0.0029325513	0.118821025	0.986	959	tags=30%, list=7%, signal=32%	
LATE ENDOSOME TO VACUOLE TRANSPORT VIA MULTIVESICULAR BODY SORTING PATHWAY%GOBP%GO:0032511	LATE ENDOSOME TO VACUOLE TRANSPORT VIA MULTIVESICULAR BODY SORTING PATHWAY%GOBP%GO:0032511		25	0.50862163	1.8164663	0.006153846	0.12133898	0.988	3773	tags=60%, list=29%, signal=85%	
SYNDECAN-4-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SYNDECAN-4-MEDIATED SIGNALING EVENTS	SYNDECAN-4-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SYNDECAN-4-MEDIATED SIGNALING EVENTS		25	0.51000047	1.811001	0.002967359	0.12501855	0.991	1364	tags=28%, list=11%, signal=31%	
REGULATION OF RNA SPLICING%GOBP%GO:0043484	REGULATION OF RNA SPLICING%GOBP%GO:0043484		144	0.35558966	1.8105929	0.0	0.1234871	0.992	2402	tags=38%, list=19%, signal=46%	
NRF2 PATHWAY%WIKIPATHWAYS_20250210%WP2884%HOMO SAPIENS	NRF2 PATHWAY%WIKIPATHWAYS_20250210%WP2884%HOMO SAPIENS		54	0.42132983	1.8091915	0.0037313432	0.12323787	0.994	2501	tags=35%, list=19%, signal=43%	
NEGATIVE REGULATION OF CYTOKINE PRODUCTION%GOBP%GO:0001818	NEGATIVE REGULATION OF CYTOKINE PRODUCTION%GOBP%GO:0001818		139	0.35420525	1.8045973	0.0	0.1263845	0.995	3005	tags=40%, list=23%, signal=51%	
CELL LINEAGE MAP FOR NEURONAL DIFFERENTIATION%WIKIPATHWAYS_20250210%WP5417%HOMO SAPIENS	CELL LINEAGE MAP FOR NEURONAL DIFFERENTIATION%WIKIPATHWAYS_20250210%WP5417%HOMO SAPIENS		40	0.44423798	1.8029552	0.0	0.1257333	0.995	2918	tags=48%, list=23%, signal=61%	
DDX58 IFIH1-MEDIATED INDUCTION OF INTERFERON-ALPHA BETA%REACTOME DATABASE ID RELEASE 91%168928	DDX58 IFIH1-MEDIATED INDUCTION OF INTERFERON-ALPHA BETA%REACTOME DATABASE ID RELEASE 91%168928		62	0.4033241	1.8020165	0.0	0.12470581	0.995	2705	tags=45%, list=21%, signal=57%	
RESPONSE TO TYPE II INTERFERON%GOBP%GO:0034341	RESPONSE TO TYPE II INTERFERON%GOBP%GO:0034341		43	0.44992924	1.7988929	0.0	0.12625365	0.996	2920	tags=40%, list=23%, signal=51%	
POST-TRANSLATIONAL PROTEIN PHOSPHORYLATION%REACTOME DATABASE ID RELEASE 91%8957275	POST-TRANSLATIONAL PROTEIN PHOSPHORYLATION%REACTOME DATABASE ID RELEASE 91%8957275		65	0.40006846	1.7965219	0.0	0.12678467	0.996	2434	tags=32%, list=19%, signal=40%	
PID_IL6_7_PATHWAY%MSIGDB_C2%PID_IL6_7_PATHWAY	PID_IL6_7_PATHWAY%MSIGDB_C2%PID_IL6_7_PATHWAY		29	0.5006243	1.7950124	0.0	0.12646878	0.996	3117	tags=48%, list=24%, signal=64%	
SARS-COV-1 TARGETS HOST INTRACELLULAR SIGNALLING AND REGULATORY PATHWAYS%REACTOME%R-HSA-9735871.2	SARS-COV-1 TARGETS HOST INTRACELLULAR SIGNALLING AND REGULATORY PATHWAYS%REACTOME%R-HSA-9735871.2		15	0.58701164	1.7929609	0.009090909	0.1268453	0.996	1600	tags=40%, list=12%, signal=46%	
POSITIVE REGULATION OF CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:1903846	POSITIVE REGULATION OF CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:1903846		18	0.5505174	1.7908529	0.009090909	0.12739563	0.996	2193	tags=50%, list=17%, signal=60%	
PROTEIN HETEROOLIGOMERIZATION%GOBP%GO:0051291	PROTEIN HETEROOLIGOMERIZATION%GOBP%GO:0051291		16	0.56890607	1.7907727	0.011142061	0.12584628	0.996	2605	tags=50%, list=20%, signal=63%	
ESTROGEN-DEPENDENT GENE EXPRESSION%REACTOME%R-HSA-9018519.3	ESTROGEN-DEPENDENT GENE EXPRESSION%REACTOME%R-HSA-9018519.3		90	0.37002787	1.7906506	0.0	0.12427344	0.996	3175	tags=46%, list=25%, signal=60%	
REGULATION OF VASCULAR ENDOTHELIAL GROWTH FACTOR SIGNALING PATHWAY%GOBP%GO:1900746	REGULATION OF VASCULAR ENDOTHELIAL GROWTH FACTOR SIGNALING PATHWAY%GOBP%GO:1900746		15	0.5951097	1.7900835	0.013192612	0.123122156	0.996	2182	tags=40%, list=17%, signal=48%	
HEART VALVE DEVELOPMENT%GOBP%GO:0003170	HEART VALVE DEVELOPMENT%GOBP%GO:0003170		43	0.43800965	1.7895976	0.0	0.122123316	0.996	2220	tags=37%, list=17%, signal=45%	
POSITIVE REGULATION OF LEUKOCYTE MIGRATION%GOBP%GO:0002687	POSITIVE REGULATION OF LEUKOCYTE MIGRATION%GOBP%GO:0002687		65	0.40408847	1.7882785	0.0	0.12166457	0.996	1668	tags=34%, list=13%, signal=39%	
POSITIVE REGULATION OF NOTCH SIGNALING PATHWAY%GOBP%GO:0045747	POSITIVE REGULATION OF NOTCH SIGNALING PATHWAY%GOBP%GO:0045747		25	0.50373435	1.7868102	0.0	0.12154663	0.996	2236	tags=44%, list=17%, signal=53%	
INTERFERON GAMMA SIGNALING%REACTOME DATABASE ID RELEASE 91%877300	INTERFERON GAMMA SIGNALING%REACTOME DATABASE ID RELEASE 91%877300		65	0.40016165	1.7855138	0.0	0.12150971	0.997	3641	tags=54%, list=28%, signal=75%	
VIRAL BUDDING VIA HOST ESCRT COMPLEX%GOBP%GO:0039702	VIRAL BUDDING VIA HOST ESCRT COMPLEX%GOBP%GO:0039702		21	0.50890726	1.7834357	0.008645534	0.122032866	0.997	1573	tags=33%, list=12%, signal=38%	
IL6-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL6-MEDIATED SIGNALING EVENTS	IL6-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL6-MEDIATED SIGNALING EVENTS		37	0.4575797	1.7810851	0.0	0.12309819	0.997	3117	tags=46%, list=24%, signal=60%	
REGULATION OF ENDOPLASMIC RETICULUM STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902235	REGULATION OF ENDOPLASMIC RETICULUM STRESS-INDUCED INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1902235		20	0.529748	1.7809551	0.008595988	0.121730715	0.997	2309	tags=55%, list=18%, signal=67%	
SPLICEOSOMAL COMPLEX ASSEMBLY%GOBP%GO:0000245	SPLICEOSOMAL COMPLEX ASSEMBLY%GOBP%GO:0000245		64	0.4043756	1.7788389	0.004	0.122436784	0.998	2204	tags=44%, list=17%, signal=52%	
GLYCOSPHINGOLIPID BIOSYNTHETIC PROCESS%GOBP%GO:0006688	GLYCOSPHINGOLIPID BIOSYNTHETIC PROCESS%GOBP%GO:0006688		21	0.5323712	1.7782966	0.0031746032	0.12135551	0.998	3008	tags=62%, list=23%, signal=81%	
PID_IL3_PATHWAY%MSIGDB_C2%PID_IL3_PATHWAY	PID_IL3_PATHWAY%MSIGDB_C2%PID_IL3_PATHWAY		15	0.5803292	1.7781693	0.013623978	0.12005762	0.998	1663	tags=47%, list=13%, signal=54%	
GASTRULATION%REACTOME DATABASE ID RELEASE 91%9758941	GASTRULATION%REACTOME DATABASE ID RELEASE 91%9758941		81	0.37498644	1.7757242	0.0	0.121351846	0.999	3123	tags=42%, list=24%, signal=55%	
REGULATION OF DEVELOPMENTAL GROWTH%GOBP%GO:0048638	REGULATION OF DEVELOPMENTAL GROWTH%GOBP%GO:0048638		97	0.3681203	1.77396	0.0	0.12185084	0.999	2303	tags=32%, list=18%, signal=39%	
TYPE II INTERFERON SIGNALING%WIKIPATHWAYS_20250210%WP619%HOMO SAPIENS	TYPE II INTERFERON SIGNALING%WIKIPATHWAYS_20250210%WP619%HOMO SAPIENS		17	0.56727153	1.770983	0.009230769	0.12350763	0.999	3519	tags=47%, list=27%, signal=65%	
AORTIC VALVE DEVELOPMENT%GOBP%GO:0003176	AORTIC VALVE DEVELOPMENT%GOBP%GO:0003176		27	0.47126344	1.7646307	0.0034013605	0.12824592	1.0	2220	tags=37%, list=17%, signal=45%	
INTERLEUKIN-10 SIGNALING%REACTOME%R-HSA-6783783.5	INTERLEUKIN-10 SIGNALING%REACTOME%R-HSA-6783783.5		16	0.570744	1.7602793	0.009345794	0.13137211	1.0	1141	tags=31%, list=9%, signal=34%	
POSITIVE REGULATION OF TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0030511	POSITIVE REGULATION OF TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0030511		18	0.5505174	1.7593114	0.0056338026	0.13100642	1.0	2193	tags=50%, list=17%, signal=60%	
PID_HIV_NEF_PATHWAY%MSIGDB_C2%PID_HIV_NEF_PATHWAY	PID_HIV_NEF_PATHWAY%MSIGDB_C2%PID_HIV_NEF_PATHWAY		25	0.49313375	1.7581699	0.0	0.13080412	1.0	2893	tags=52%, list=22%, signal=67%	
PROXIMAL TUBULE TRANSPORT%WIKIPATHWAYS_20250210%WP4917%HOMO SAPIENS	PROXIMAL TUBULE TRANSPORT%WIKIPATHWAYS_20250210%WP4917%HOMO SAPIENS		16	0.57476354	1.7563949	0.0052083335	0.13105285	1.0	3333	tags=69%, list=26%, signal=93%	
NEGATIVE REGULATION OF HORMONE SECRETION%GOBP%GO:0046888	NEGATIVE REGULATION OF HORMONE SECRETION%GOBP%GO:0046888		19	0.5352473	1.7557338	0.008720931	0.13036723	1.0	1029	tags=32%, list=8%, signal=34%	
